Suburb,Rooms,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,Lattitude,Longtitude,year,month,Type_h,Type_t,Type_u,Region_EM,Region_NM,Region_SEM,Region_SM,Region_WM
Brighton,4,2250000.0,2016-11-27,11.2,4,2,2,230.0,-37.9237,145.0056,2016,11,0,1,0,0,0,0,1,0
Brighton,3,2900000.0,2016-11-27,11.2,3,1,1,659.0,-37.919,144.9953,2016,11,1,0,0,0,0,0,1,0
Brighton,3,1620000.0,2016-11-27,11.2,3,2,2,231.0,-37.9121,144.9953,2016,11,0,0,1,0,0,0,1,0
Brighton,3,3550000.0,2016-11-27,11.2,3,2,0,1007.0,-37.9097,144.9981,2016,11,1,0,0,0,0,0,1,0
Brighton,4,2750000.0,2016-05-28,11.2,4,2,2,687.0,-37.904,144.9919,2016,5,1,0,0,0,0,0,1,0
Brighton,5,3751000.0,2016-05-28,11.2,3,3,2,584.0,-37.921,144.9966,2016,5,1,0,0,0,0,0,1,0
Brighton,3,1425000.0,2016-05-28,11.2,3,2,2,495.0,-37.9049,145.0069,2016,5,0,1,0,0,0,0,1,0
Brighton,4,2405000.0,2016-05-28,11.2,4,1,2,695.0,-37.9262,144.9969,2016,5,1,0,0,0,0,0,1,0
Brighton,3,1352500.0,2016-08-28,11.2,2,2,1,280.0,-37.91,144.989,2016,8,0,0,1,0,0,0,1,0
Brighton,3,2030000.0,2016-08-28,11.2,4,2,2,366.0,-37.9193,144.9898,2016,8,1,0,0,0,0,0,1,0
Brighton,5,3105000.0,2016-08-28,11.2,4,2,2,1045.0,-37.9205,145.0012,2016,8,1,0,0,0,0,0,1,0
Brighton,3,1171000.0,2016-08-28,11.2,3,2,2,279.0,-37.9002,144.9928,2016,8,1,0,0,0,0,0,1,0
Brighton,2,1400000.0,2016-08-28,11.2,2,2,1,267.0,-37.9159,144.9933,2016,8,0,1,0,0,0,0,1,0
Brighton,3,1600000.0,2016-07-30,11.2,3,2,2,266.0,-37.9241,145.0028,2016,7,1,0,0,0,0,0,1,0
Brighton,4,1500000.0,2016-07-30,11.2,3,2,1,549.0,-37.8869,144.9982,2016,7,1,0,0,0,0,0,1,0
Brighton East,4,1940000.0,2016-09-03,10.7,4,2,2,682.0,-37.9205,145.0122,2016,9,1,0,0,0,0,0,1,0
Brighton East,4,1850000.0,2016-09-03,10.7,4,2,2,617.0,-37.9187,145.007,2016,9,1,0,0,0,0,0,1,0
Brighton East,3,930000.0,2016-09-03,10.7,3,1,1,329.0,-37.9317,145.0218,2016,9,1,0,0,0,0,0,1,0
Brighton East,4,1310000.0,2016-12-03,10.7,4,3,2,618.0,-37.9162,145.0219,2016,12,1,0,0,0,0,0,1,0
Brighton East,2,1250000.0,2016-12-03,10.7,2,1,2,443.0,-37.9077,145.0229,2016,12,1,0,0,0,0,0,1,0
Brighton East,4,2504000.0,2016-12-03,10.7,4,2,2,674.0,-37.9022,145.0125,2016,12,1,0,0,0,0,0,1,0
Brighton East,2,750000.0,2016-12-03,10.7,2,1,3,305.0,-37.9318,145.0293,2016,12,0,0,1,0,0,0,1,0
Brighton East,3,1302500.0,2017-03-04,10.7,3,2,2,391.0,-37.9179,145.0091,2017,3,0,1,0,0,0,0,1,0
Brighton East,2,1445000.0,2017-03-04,10.7,2,1,1,649.0,-37.9153,145.0142,2017,3,1,0,0,0,0,0,1,0
Brighton East,2,980000.0,2016-06-04,10.7,3,1,1,247.0,-37.917,145.0137,2016,6,1,0,0,0,0,0,1,0
Brighton East,4,1495000.0,2016-06-04,10.7,4,2,2,597.0,-37.9179,145.019,2016,6,1,0,0,0,0,0,1,0
Brighton East,4,1825000.0,2016-06-04,10.7,4,3,2,594.0,-37.9029,145.0118,2016,6,1,0,0,0,0,0,1,0
Brighton East,5,1700000.0,2016-06-04,10.7,4,2,1,994.0,-37.9187,145.0187,2016,6,1,0,0,0,0,0,1,0
Brighton East,5,1400000.0,2016-06-04,10.7,4,3,4,824.0,-37.9091,145.0245,2016,6,1,0,0,0,0,0,1,0
Brighton East,3,1075000.0,2016-06-04,10.7,3,2,2,312.0,-37.9179,145.0232,2016,6,1,0,0,0,0,0,1,0
Brighton East,3,1860000.0,2016-08-06,10.7,3,2,2,686.0,-37.9241,145.0125,2016,8,1,0,0,0,0,0,1,0
Brighton East,3,1500000.0,2016-08-06,10.7,3,2,2,315.0,-37.9199,145.0174,2016,8,1,0,0,0,0,0,1,0
Brighton East,3,870000.0,2016-08-06,10.7,3,2,2,158.0,-37.9271,145.0281,2016,8,0,1,0,0,0,0,1,0
Brighton East,4,2000000.0,2016-05-07,10.7,4,2,2,687.0,-37.9117,145.0093,2016,5,1,0,0,0,0,0,1,0
Brighton East,3,1400000.0,2016-05-07,10.7,3,1,3,613.0,-37.9177,145.0143,2016,5,1,0,0,0,0,0,1,0
Brighton East,3,1300000.0,2016-05-07,10.7,3,2,3,619.0,-37.927,145.0267,2016,5,1,0,0,0,0,0,1,0
Brighton East,5,1600000.0,2016-05-07,10.7,5,2,2,616.0,-37.9084,145.0221,2016,5,1,0,0,0,0,0,1,0
Brighton East,2,1780000.0,2016-05-07,10.7,4,3,2,635.0,-37.9205,145.0102,2016,5,1,0,0,0,0,0,1,0
Brighton East,2,775000.0,2016-11-07,10.7,2,1,1,112.0,-37.9306,145.0284,2016,11,0,0,1,0,0,0,1,0
Brighton East,3,1480000.0,2016-11-07,10.7,3,2,2,697.0,-37.9269,145.0274,2016,11,1,0,0,0,0,0,1,0
Brighton East,3,1590000.0,2016-10-08,10.7,3,3,2,481.0,-37.931,145.0198,2016,10,1,0,0,0,0,0,1,0
Brighton East,4,2840000.0,2016-09-10,10.7,5,2,2,999.0,-37.9135,145.0189,2016,9,1,0,0,0,0,0,1,0
Brighton East,3,1580000.0,2016-09-10,10.7,4,2,2,597.0,-37.9085,145.0201,2016,9,1,0,0,0,0,0,1,0
Brighton East,4,1100000.0,2016-09-10,10.7,4,3,2,302.0,-37.9317,145.0294,2016,9,0,1,0,0,0,0,1,0
Brighton East,2,1000000.0,2016-09-10,10.7,2,1,2,564.0,-37.9143,145.0238,2016,9,1,0,0,0,0,0,1,0
Brighton East,5,2500000.0,2016-12-10,10.7,5,3,2,634.0,-37.9126,145.013,2016,12,1,0,0,0,0,0,1,0
Brighton East,4,1700000.0,2016-12-10,10.7,4,3,4,708.0,-37.9299,145.015,2016,12,1,0,0,0,0,0,1,0
Brighton East,3,1405000.0,2016-12-10,10.7,3,1,1,490.0,-37.9024,145.0097,2016,12,1,0,0,0,0,0,1,0
Brighton East,3,1290000.0,2016-12-10,10.7,3,1,2,661.0,-37.9045,145.0082,2016,12,1,0,0,0,0,0,1,0
Brighton East,3,880000.0,2017-02-11,10.7,3,2,2,304.0,-37.9308,145.0316,2017,2,0,0,1,0,0,0,1,0
Brighton East,4,1920000.0,2017-02-11,10.7,4,1,1,1000.0,-37.931,145.0163,2017,2,1,0,0,0,0,0,1,0
Brighton East,3,1301000.0,2016-11-12,10.7,3,2,2,401.0,-37.9062,145.0173,2016,11,1,0,0,0,0,0,1,0
Brighton East,4,2570000.0,2016-11-12,10.7,4,3,2,898.0,-37.9176,145.0087,2016,11,0,1,0,0,0,0,1,0
Brighton East,5,2550000.0,2016-11-12,10.7,5,3,2,915.0,-37.9231,145.0104,2016,11,1,0,0,0,0,0,1,0
Brighton East,5,1915000.0,2016-08-13,10.7,5,2,0,645.0,-37.9175,145.0116,2016,8,1,0,0,0,0,0,1,0
Brighton East,4,1650000.0,2016-08-13,10.7,5,3,2,598.0,-37.9075,145.0248,2016,8,1,0,0,0,0,0,1,0
Brighton East,4,1530000.0,2016-05-14,10.7,2,2,1,603.0,-37.9187,145.0071,2016,5,1,0,0,0,0,0,1,0
Brighton East,2,805000.0,2016-05-14,10.7,2,1,2,347.0,-37.9137,145.0164,2016,5,1,0,0,0,0,0,1,0
Brighton East,4,2050000.0,2016-10-15,10.7,4,2,4,678.0,-37.9255,145.0118,2016,10,1,0,0,0,0,0,1,0
Brighton East,5,2550000.0,2016-10-15,10.7,5,3,2,551.0,-37.9176,145.009,2016,10,1,0,0,0,0,0,1,0
Brighton East,2,905000.0,2016-10-15,10.7,2,1,2,189.0,-37.9172,145.0072,2016,10,0,0,1,0,0,0,1,0
Brighton East,3,1355000.0,2016-10-15,10.7,3,1,2,759.0,-37.9057,145.0166,2016,10,1,0,0,0,0,0,1,0
Brighton East,2,1845000.0,2016-10-15,10.7,2,1,2,604.0,-37.9268,145.0094,2016,10,1,0,0,0,0,0,1,0
Brighton East,5,1760000.0,2016-10-15,10.7,5,3,2,601.0,-37.919,145.0194,2016,10,1,0,0,0,0,0,1,0
Brighton East,5,2050000.0,2016-10-15,10.7,5,3,3,669.0,-37.9289,145.0284,2016,10,1,0,0,0,0,0,1,0
Brighton East,3,1620000.0,2016-04-16,10.7,3,2,4,678.0,-37.9208,145.0126,2016,4,1,0,0,0,0,0,1,0
Brighton East,3,1710000.0,2016-09-17,10.7,4,3,2,435.0,-37.91,145.0113,2016,9,1,0,0,0,0,0,1,0
Brighton East,3,1800000.0,2016-09-17,10.7,3,1,1,703.0,-37.9185,145.0138,2016,9,1,0,0,0,0,0,1,0
Brighton East,4,1706000.0,2016-09-17,10.7,3,3,2,538.0,-37.9126,145.011,2016,9,1,0,0,0,0,0,1,0
Brighton East,3,1300000.0,2016-09-17,10.7,3,2,2,337.0,-37.9196,145.0205,2016,9,0,1,0,0,0,0,1,0
Brighton East,2,770000.0,2017-03-18,10.7,2,1,2,157.0,-37.911,145.0236,2017,3,0,0,1,0,0,0,1,0
Brighton East,4,2200000.0,2016-06-18,10.7,4,2,2,654.0,-37.9292,145.0236,2016,6,1,0,0,0,0,0,1,0
Brighton East,3,1400000.0,2016-11-19,10.7,3,2,2,486.0,-37.9213,145.0111,2016,11,1,0,0,0,0,0,1,0
Brighton East,3,900000.0,2016-11-19,10.7,3,2,2,236.0,-37.9215,145.0227,2016,11,1,0,0,0,0,0,1,0
Brighton East,4,2150000.0,2016-11-19,10.7,4,3,2,614.0,-37.9186,145.0175,2016,11,1,0,0,0,0,0,1,0
Brighton East,4,1725000.0,2016-11-19,10.7,4,3,2,798.0,-37.9311,145.0169,2016,11,1,0,0,0,0,0,1,0
Brighton East,4,1650000.0,2016-05-22,10.7,4,2,4,506.0,-37.9111,145.0108,2016,5,1,0,0,0,0,0,1,0
Brighton East,4,1720000.0,2016-05-22,10.7,2,2,2,676.0,-37.9198,145.0137,2016,5,1,0,0,0,0,0,1,0
Brighton East,4,1815000.0,2016-05-22,10.7,4,2,2,732.0,-37.9184,145.007,2016,5,1,0,0,0,0,0,1,0
Brighton East,5,1450000.0,2016-05-22,10.7,5,3,2,527.0,-37.9061,145.0238,2016,5,1,0,0,0,0,0,1,0
Brighton East,1,681000.0,2016-09-24,10.7,2,1,1,166.0,-37.9159,145.019,2016,9,0,1,0,0,0,0,1,0
Brighton East,3,1511000.0,2016-09-24,10.7,2,2,2,496.0,-37.9237,145.0075,2016,9,0,1,0,0,0,0,1,0
Brighton East,2,1310000.0,2016-09-24,10.7,4,3,2,302.0,-37.9182,145.0231,2016,9,1,0,0,0,0,0,1,0
Brighton East,3,1537000.0,2017-02-25,10.7,3,2,2,324.0,-37.9034,145.017,2017,2,1,0,0,0,0,0,1,0
Brighton East,3,1100000.0,2017-02-25,10.7,3,1,1,420.0,-37.9108,145.0121,2017,2,1,0,0,0,0,0,1,0
Brighton East,2,994000.0,2017-02-25,10.7,2,2,2,539.0,-37.9013,145.0072,2017,2,1,0,0,0,0,0,1,0
Brighton East,4,1447000.0,2017-02-25,10.7,4,1,2,590.0,-37.9286,145.0274,2017,2,1,0,0,0,0,0,1,0
Brighton East,2,692000.0,2016-07-26,10.7,2,1,1,74.0,-37.9207,145.0079,2016,7,0,0,1,0,0,0,1,0
Brighton East,4,1367000.0,2016-07-26,10.7,4,2,2,315.0,-37.9078,145.0222,2016,7,0,1,0,0,0,0,1,0
Brighton East,2,903000.0,2016-11-27,10.7,2,1,1,171.0,-37.9125,145.0114,2016,11,0,0,1,0,0,0,1,0
Brighton East,2,1813000.0,2016-11-27,10.7,2,1,2,660.0,-37.9179,145.0127,2016,11,1,0,0,0,0,0,1,0
Brighton East,5,1655000.0,2016-11-27,10.7,5,2,2,679.0,-37.9291,145.0283,2016,11,1,0,0,0,0,0,1,0
Brighton East,3,1230000.0,2016-05-28,10.7,3,2,2,297.0,-37.9124,145.0132,2016,5,0,1,0,0,0,0,1,0
Brighton East,4,1389000.0,2016-05-28,10.7,4,1,2,656.0,-37.9027,145.0225,2016,5,1,0,0,0,0,0,1,0
Brighton East,2,750000.0,2016-05-28,10.7,2,1,1,227.0,-37.9085,145.0129,2016,5,0,0,1,0,0,0,1,0
Brighton East,3,1245000.0,2016-05-28,10.7,3,2,1,227.0,-37.9191,145.0074,2016,5,0,0,1,0,0,0,1,0
Brighton East,4,2310000.0,2016-05-28,10.7,4,2,2,757.0,-37.9266,145.0088,2016,5,1,0,0,0,0,0,1,0
Brighton East,3,1420000.0,2016-08-28,10.7,3,2,2,247.0,-37.9241,145.0108,2016,8,0,1,0,0,0,0,1,0
Brighton East,2,563000.0,2016-07-30,10.7,2,1,1,1233.0,-37.9164,145.0228,2016,7,0,0,1,0,0,0,1,0
Brighton East,2,1014000.0,2016-07-30,10.7,2,1,1,267.0,-37.9055,145.0173,2016,7,0,1,0,0,0,0,1,0
Brunswick,2,1026000.0,2016-09-03,5.2,2,1,0,225.0,-37.7676,144.9665,2016,9,1,0,0,0,1,0,0,0
Brunswick,4,1802500.0,2016-12-03,5.2,4,3,1,238.0,-37.7713,144.9643,2016,12,1,0,0,0,1,0,0,0
Brunswick,4,1500000.0,2016-12-03,5.2,4,3,1,365.0,-37.7624,144.9671,2016,12,1,0,0,0,1,0,0,0
Brunswick,4,2230000.0,2017-03-04,5.2,4,2,3,851.0,-37.7637,144.9662,2017,3,1,0,0,0,1,0,0,0
Brunswick,3,1050000.0,2016-06-04,5.2,3,1,2,264.0,-37.7611,144.9644,2016,6,1,0,0,0,1,0,0,0
Brunswick,3,680000.0,2016-06-04,5.2,3,3,1,81.0,-37.7575,144.9647,2016,6,1,0,0,0,1,0,0,0
Brunswick,3,950000.0,2016-08-06,5.2,3,1,0,170.0,-37.7661,144.9691,2016,8,1,0,0,0,1,0,0,0
Brunswick,3,1310000.0,2016-05-07,5.2,3,2,2,426.0,-37.7759,144.9578,2016,5,1,0,0,0,1,0,0,0
Brunswick,4,860000.0,2016-05-07,5.2,4,2,1,95.0,-37.7772,144.9653,2016,5,0,1,0,0,1,0,0,0
Brunswick,2,845500.0,2016-05-07,5.2,2,1,1,179.0,-37.7742,144.9542,2016,5,1,0,0,0,1,0,0,0
Brunswick,2,860000.0,2016-05-07,5.2,2,1,1,181.0,-37.7742,144.9541,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,1055000.0,2016-05-07,5.2,3,1,1,324.0,-37.7653,144.9586,2016,5,1,0,0,0,1,0,0,0
Brunswick,2,659500.0,2016-11-07,5.2,2,1,1,100.0,-37.7601,144.9581,2016,11,0,0,1,0,1,0,0,0
Brunswick,4,1450000.0,2016-11-07,5.2,4,2,2,323.0,-37.7637,144.9565,2016,11,1,0,0,0,1,0,0,0
Brunswick,3,990000.0,2016-11-07,5.2,3,1,2,410.0,-37.7604,144.9514,2016,11,1,0,0,0,1,0,0,0
Brunswick,4,1115000.0,2016-10-08,5.2,4,1,0,264.0,-37.7611,144.9677,2016,10,1,0,0,0,1,0,0,0
Brunswick,3,1125000.0,2016-10-08,5.2,3,1,1,278.0,-37.7701,144.9633,2016,10,1,0,0,0,1,0,0,0
Brunswick,3,855000.0,2016-10-08,5.2,3,1,1,229.0,-37.7622,144.9586,2016,10,1,0,0,0,1,0,0,0
Brunswick,3,910000.0,2016-10-08,5.2,2,1,1,215.0,-37.7642,144.9688,2016,10,1,0,0,0,1,0,0,0
Brunswick,3,940000.0,2016-10-08,5.2,3,2,1,186.0,-37.7581,144.9514,2016,10,0,1,0,0,1,0,0,0
Brunswick,2,1100000.0,2016-09-10,5.2,2,1,0,153.0,-37.7705,144.9647,2016,9,1,0,0,0,1,0,0,0
Brunswick,2,750000.0,2016-09-10,5.2,2,2,1,118.0,-37.7723,144.9643,2016,9,0,1,0,0,1,0,0,0
Brunswick,2,1056000.0,2016-09-10,5.2,2,1,1,315.0,-37.757,144.9697,2016,9,1,0,0,0,1,0,0,0
Brunswick,2,620000.0,2016-12-10,5.2,2,2,1,72.0,-37.7609,144.969,2016,12,0,1,0,0,1,0,0,0
Brunswick,3,880000.0,2016-12-10,5.2,3,2,1,122.0,-37.7697,144.9649,2016,12,0,0,1,0,1,0,0,0
Brunswick,3,1222500.0,2016-12-10,5.2,3,1,0,331.0,-37.7619,144.959,2016,12,1,0,0,0,1,0,0,0
Brunswick,3,810000.0,2017-02-11,5.2,3,2,3,177.0,-37.7609,144.9677,2017,2,1,0,0,0,1,0,0,0
Brunswick,2,1105000.0,2017-02-11,5.2,2,1,1,147.0,-37.7702,144.9692,2017,2,1,0,0,0,1,0,0,0
Brunswick,2,1260000.0,2017-02-11,5.2,2,1,1,385.0,-37.7631,144.9534,2017,2,1,0,0,0,1,0,0,0
Brunswick,3,955000.0,2017-02-11,5.2,3,2,2,327.0,-37.7636,144.9559,2017,2,0,1,0,0,1,0,0,0
Brunswick,2,1094000.0,2017-03-11,5.2,2,1,2,301.0,-37.7672,144.9496,2017,3,1,0,0,0,1,0,0,0
Brunswick,3,1135000.0,2017-03-11,5.2,3,1,1,438.0,-37.7758,144.9508,2017,3,1,0,0,0,1,0,0,0
Brunswick,2,792000.0,2016-11-12,5.2,2,1,1,149.0,-37.7597,144.9528,2016,11,1,0,0,0,1,0,0,0
Brunswick,2,587000.0,2016-11-12,5.2,2,1,1,114.0,-37.758,144.9667,2016,11,0,0,1,0,1,0,0,0
Brunswick,3,1060000.0,2016-11-12,5.2,3,1,0,257.0,-37.7704,144.9695,2016,11,1,0,0,0,1,0,0,0
Brunswick,2,840000.0,2016-11-12,5.2,2,1,1,186.0,-37.7727,144.9707,2016,11,1,0,0,0,1,0,0,0
Brunswick,2,890000.0,2016-11-12,5.2,2,1,1,199.0,-37.7676,144.9659,2016,11,1,0,0,0,1,0,0,0
Brunswick,4,1358000.0,2016-08-13,5.2,4,1,1,416.0,-37.7769,144.9661,2016,8,1,0,0,0,1,0,0,0
Brunswick,3,840000.0,2016-08-13,5.2,2,1,0,209.0,-37.7624,144.9692,2016,8,1,0,0,0,1,0,0,0
Brunswick,2,600000.0,2016-08-13,5.2,2,1,1,768.0,-37.7768,144.9512,2016,8,0,0,1,0,1,0,0,0
Brunswick,3,905000.0,2016-05-14,5.2,3,1,1,314.0,-37.7573,144.97,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,976000.0,2016-05-14,5.2,3,2,1,240.0,-37.756,144.9587,2016,5,1,0,0,0,1,0,0,0
Brunswick,2,770000.0,2016-10-15,5.2,2,1,0,152.0,-37.7611,144.966,2016,10,1,0,0,0,1,0,0,0
Brunswick,4,1800000.0,2016-10-15,5.2,4,2,3,271.0,-37.7769,144.9691,2016,10,1,0,0,0,1,0,0,0
Brunswick,4,1350000.0,2016-10-15,5.2,4,1,1,370.0,-37.7728,144.9639,2016,10,1,0,0,0,1,0,0,0
Brunswick,4,1320000.0,2016-10-15,5.2,4,2,1,281.0,-37.7722,144.9681,2016,10,1,0,0,0,1,0,0,0
Brunswick,3,825000.0,2016-04-16,5.2,3,1,1,210.0,-37.7597,144.9545,2016,4,1,0,0,0,1,0,0,0
Brunswick,2,860000.0,2016-04-16,5.2,3,1,2,352.0,-37.7566,144.9599,2016,4,1,0,0,0,1,0,0,0
Brunswick,2,830000.0,2016-04-16,5.2,2,1,1,319.0,-37.7572,144.9686,2016,4,1,0,0,0,1,0,0,0
Brunswick,2,936000.0,2016-04-16,5.2,2,1,2,200.0,-37.7581,144.9678,2016,4,1,0,0,0,1,0,0,0
Brunswick,3,1261000.0,2016-04-16,5.2,2,1,1,216.0,-37.7746,144.9697,2016,4,1,0,0,0,1,0,0,0
Brunswick,3,1045000.0,2016-04-16,5.2,3,1,2,222.0,-37.7642,144.969,2016,4,1,0,0,0,1,0,0,0
Brunswick,3,1050000.0,2016-09-17,5.2,3,1,1,239.0,-37.7776,144.963,2016,9,1,0,0,0,1,0,0,0
Brunswick,3,1691500.0,2016-09-17,5.2,3,2,3,470.0,-37.7788,144.9688,2016,9,1,0,0,0,1,0,0,0
Brunswick,2,1075000.0,2016-09-17,5.2,2,1,0,311.0,-37.7572,144.9687,2016,9,1,0,0,0,1,0,0,0
Brunswick,2,620000.0,2016-09-17,5.2,2,1,1,135.0,-37.7583,144.9756,2016,9,0,0,1,0,1,0,0,0
Brunswick,2,501000.0,2017-03-18,5.2,2,1,1,1140.0,-37.7634,144.9616,2017,3,0,0,1,0,1,0,0,0
Brunswick,3,1650000.0,2017-03-18,5.2,3,1,2,495.0,-37.7702,144.9672,2017,3,1,0,0,0,1,0,0,0
Brunswick,1,800000.0,2017-03-18,5.2,1,1,4,330.0,-37.7577,144.9524,2017,3,1,0,0,0,1,0,0,0
Brunswick,2,1015000.0,2017-03-18,5.2,2,1,0,453.0,-37.762,144.9547,2017,3,1,0,0,0,1,0,0,0
Brunswick,1,625000.0,2016-06-18,5.2,1,1,1,82.0,-37.7661,144.9614,2016,6,0,1,0,0,1,0,0,0
Brunswick,3,815000.0,2016-06-18,5.2,3,2,1,99.0,-37.769,144.953,2016,6,0,1,0,0,1,0,0,0
Brunswick,2,890000.0,2016-06-18,5.2,2,1,1,259.0,-37.7653,144.9565,2016,6,1,0,0,0,1,0,0,0
Brunswick,3,1815000.0,2016-06-18,5.2,3,1,3,612.0,-37.773,144.952,2016,6,1,0,0,0,1,0,0,0
Brunswick,5,2500000.0,2016-11-19,5.2,5,2,2,555.0,-37.7767,144.9645,2016,11,1,0,0,0,1,0,0,0
Brunswick,2,860000.0,2016-11-19,5.2,2,1,1,298.0,-37.7704,144.9504,2016,11,1,0,0,0,1,0,0,0
Brunswick,2,491000.0,2016-11-19,5.2,2,1,1,1080.0,-37.7598,144.9655,2016,11,0,0,1,0,1,0,0,0
Brunswick,3,990000.0,2016-11-19,5.2,3,2,1,194.0,-37.7653,144.9567,2016,11,1,0,0,0,1,0,0,0
Brunswick,2,871000.0,2016-05-22,5.2,2,1,1,215.0,-37.7722,144.9637,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,985000.0,2016-05-22,5.2,3,1,2,384.0,-37.7626,144.9535,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,1250000.0,2016-05-22,5.2,3,1,1,483.0,-37.7602,144.9543,2016,5,1,0,0,0,1,0,0,0
Brunswick,5,1395000.0,2016-05-22,5.2,4,2,2,391.0,-37.7587,144.9548,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,860000.0,2016-08-22,5.2,3,1,1,184.0,-37.7563,144.96,2016,8,1,0,0,0,1,0,0,0
Brunswick,2,860000.0,2016-08-22,5.2,2,1,0,153.0,-37.7657,144.9574,2016,8,1,0,0,0,1,0,0,0
Brunswick,3,835000.0,2016-04-23,5.2,3,1,0,302.0,-37.758,144.9724,2016,4,1,0,0,0,1,0,0,0
Brunswick,2,705000.0,2016-04-23,5.2,2,1,1,161.0,-37.7646,144.9586,2016,4,1,0,0,0,1,0,0,0
Brunswick,2,800000.0,2016-04-23,5.2,2,1,0,137.0,-37.7745,144.9558,2016,4,1,0,0,0,1,0,0,0
Brunswick,3,880000.0,2016-09-24,5.2,3,1,1,264.0,-37.7603,144.9573,2016,9,1,0,0,0,1,0,0,0
Brunswick,3,1000000.0,2016-09-24,5.2,3,1,1,370.0,-37.7632,144.9572,2016,9,1,0,0,0,1,0,0,0
Brunswick,2,754000.0,2016-09-24,5.2,2,2,1,177.0,-37.7625,144.9653,2016,9,0,1,0,0,1,0,0,0
Brunswick,2,1020000.0,2017-02-25,5.2,2,1,1,279.0,-37.77,144.9633,2017,2,1,0,0,0,1,0,0,0
Brunswick,3,1510000.0,2017-02-25,5.2,3,1,0,325.0,-37.7621,144.9595,2017,2,1,0,0,0,1,0,0,0
Brunswick,2,801000.0,2017-02-25,5.2,2,2,1,156.0,-37.7744,144.9498,2017,2,0,1,0,0,1,0,0,0
Brunswick,1,370000.0,2016-07-26,5.2,1,1,1,540.0,-37.7766,144.9574,2016,7,0,0,1,0,1,0,0,0
Brunswick,3,1170000.0,2016-07-26,5.2,3,1,0,285.0,-37.7634,144.9593,2016,7,1,0,0,0,1,0,0,0
Brunswick,4,1790000.0,2016-06-27,5.2,3,1,1,416.0,-37.7737,144.965,2016,6,1,0,0,0,1,0,0,0
Brunswick,3,640000.0,2016-06-27,5.2,3,2,1,110.0,-37.7776,144.9691,2016,6,0,1,0,0,1,0,0,0
Brunswick,4,820000.0,2016-06-27,5.2,3,1,0,416.0,-37.763,144.9598,2016,6,1,0,0,0,1,0,0,0
Brunswick,4,1875000.0,2016-06-27,5.2,4,2,2,657.0,-37.7725,144.964,2016,6,1,0,0,0,1,0,0,0
Brunswick,3,1053000.0,2016-06-27,5.2,3,1,1,343.0,-37.7589,144.9529,2016,6,1,0,0,0,1,0,0,0
Brunswick,3,705000.0,2016-06-27,5.2,2,1,1,55.0,-37.7611,144.9622,2016,6,0,1,0,0,1,0,0,0
Brunswick,4,1175000.0,2016-11-27,5.2,4,1,2,319.0,-37.7763,144.9549,2016,11,1,0,0,0,1,0,0,0
Brunswick,4,1217000.0,2016-11-27,5.2,4,1,0,363.0,-37.7621,144.9506,2016,11,1,0,0,0,1,0,0,0
Brunswick,3,1020000.0,2016-11-27,5.2,3,1,3,308.0,-37.7649,144.9641,2016,11,1,0,0,0,1,0,0,0
Brunswick,3,1340000.0,2016-11-27,5.2,3,1,1,316.0,-37.7741,144.9703,2016,11,1,0,0,0,1,0,0,0
Brunswick,4,1410000.0,2016-05-28,5.2,4,2,1,460.0,-37.7554,144.9544,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,1550000.0,2016-05-28,5.2,3,1,1,346.0,-37.7738,144.9695,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,947000.0,2016-05-28,5.2,3,1,2,996.0,-37.7564,144.9527,2016,5,1,0,0,0,1,0,0,0
Brunswick,3,1317000.0,2016-05-28,5.2,3,1,1,480.0,-37.7639,144.966,2016,5,1,0,0,0,1,0,0,0
Brunswick,2,765000.0,2016-05-28,5.2,2,1,1,199.0,-37.759,144.9597,2016,5,1,0,0,0,1,0,0,0
Brunswick,1,772000.0,2016-08-28,5.2,1,1,1,147.0,-37.7643,144.9584,2016,8,1,0,0,0,1,0,0,0
Brunswick,3,1210000.0,2016-08-28,5.2,3,2,1,280.0,-37.7719,144.9661,2016,8,1,0,0,0,1,0,0,0
Brunswick,4,1755000.0,2016-08-28,5.2,4,2,1,354.0,-37.7745,144.9523,2016,8,1,0,0,0,1,0,0,0
Brunswick,2,1073000.0,2016-08-28,5.2,2,1,1,182.0,-37.7629,144.968,2016,8,1,0,0,0,1,0,0,0
Brunswick,3,1080000.0,2016-08-28,5.2,3,2,1,316.0,-37.7643,144.9713,2016,8,1,0,0,0,1,0,0,0
Brunswick,2,945000.0,2016-07-30,5.2,2,1,2,246.0,-37.775,144.9536,2016,7,1,0,0,0,1,0,0,0
Brunswick,2,755000.0,2016-07-30,5.2,2,1,1,159.0,-37.7656,144.9562,2016,7,1,0,0,0,1,0,0,0
Brunswick West,3,942000.0,2017-03-04,5.9,3,1,0,358.0,-37.7642,144.9493,2017,3,1,0,0,0,1,0,0,0
Brunswick West,2,471000.0,2017-03-04,5.9,2,1,1,564.0,-37.7665,144.9425,2017,3,0,0,1,0,1,0,0,0
